date_only,month,max_speed,angle,circular_mean,circular_var,circular_median,circular_IQR
2022-11-28,11,13.71,340,128.94466150282372,0.7068701745757433,117,68.99999999999999
2022-11-29,11,14.6,171,43.39865849464294,0.6601927324510892,69.99999999999999,76.99999999999997
2022-11-30,11,13,194,11.511828203994137,0.8242487823911271,74.99999999999999,79.99999999999999
2022-12-01,12,14.68,322,71.01317912802408,0.3021042333307822,70.5,27
2022-12-02,12,14.6,207,15.444870509950158,0.3349894622361561,34,57
2022-12-03,12,13.78,219,30.74141551786585,0.6104243585831091,54.999999999999986,70
2022-12-04,12,14.64,260,25.72870636791345,0.7713657017932054,64.5,90
2022-12-05,12,14.6,264,13.203892306555606,0.23427075362466088,25.49999999999999,65.99999999999999
2022-12-06,12,13.08,189,37.64955578787439,0.5208116746540015,53.00000000000001,51.00000000000003
2022-12-07,12,13.04,296,104.33383902448502,0.6767253914302637,107.5,46.99999999999997
2022-12-08,12,14.6,294,145.58147664030835,0.5727435203103742,142,58.00000000000003
2022-12-09,12,14.6,359,8.590255311722093,0.23332708359171783,25.999999999999996,34.00000000000003
2022-12-10,12,14.6,46,48.38731384948343,0.11627656076533864,49,21
2022-12-11,12,13.51,79,50.86162715850471,0.13519219427441387,50,21
2022-12-12,12,14.6,37,14.779957248795164,0.3314965565779382,53,38
2022-12-13,12,14.64,245,21.97711632044498,0.649347307187839,88.49999999999999,54
2022-12-14,12,14.64,231,170.43159723071125,0.6452856347638201,81,66.00000000000006
2022-12-15,12,14.6,62,34.60017109763687,0.6121813689542341,49.49999999999999,61.999999999999986
2022-12-16,12,12.85,26,15.359130347297643,0.30070617485110407,61.50000000000001,47
2022-12-17,12,14.6,241,23.950340491100857,0.508666802029381,68,51.99999999999997
2022-12-18,12,14.68,203,32.74919186654167,0.4281673486289863,33.00000000000001,55.000000000000014
2022-12-19,12,12.96,241,79.03695297081586,0.6145198804833862,81.50000000000001,44.99999999999998
2022-12-20,12,14.25,238,52.298406004384525,0.45178991051867434,59,32.000000000000014
2022-12-21,12,14.64,236,12.097698175036568,0.2907418059540302,28.500000000000007,88.99999999999999
2022-12-22,12,14.6,15,35.98755135045432,0.31205269819038806,39.5,35
2022-12-23,12,13.94,125,48.73357285041616,0.3497520908386408,52.50000000000002,23.999999999999993
2022-12-24,12,14.6,201,22.963278760932077,0.22564321127333864,31.5,28.99999999999995
2022-12-25,12,14.6,197,37.31946366330134,0.4222678238192803,43.99999999999999,50.99999999999996
2022-12-26,12,14.6,250,44.2119624745362,0.3350378407636181,47.99999999999999,34.99999999999999
2022-12-27,12,13.08,191,26.279858858236565,0.4313301088795096,43.50000000000001,53
2022-12-28,12,12.73,183,9.085218421404988,0.13770448874110663,14.999999999999996,29.00000000000003
2022-12-29,12,14.57,220,10.04991131466677,0.1709873197218903,21.000000000000007,52
2022-12-30,12,14.57,227,14.492906140094194,0.21519119772950368,23.499999999999982,53.00000000000001
2022-12-31,12,13.43,210,25.235145014291113,0.8475823665815576,71.5,84.00000000000001
